method,feature_set,sample_id,dataset,x,y
tsne,I3D,video7_186_person4,CMOSE,-2.5778048038482666,-8.463046073913574
tsne,I3D,video7_18_person5,CMOSE,-29.36941909790039,14.953203201293945
tsne,I3D,video7_190_person5,CMOSE,-28.121326446533203,14.725558280944824
tsne,I3D,video7_193_person10,CMOSE,-34.72321319580078,-11.559972763061523
tsne,I3D,video7_193_person2,CMOSE,-23.54892921447754,-17.336822509765625
tsne,I3D,video7_193_person6,CMOSE,-26.095844268798828,-14.07351303100586
tsne,I3D,video7_199_person1,CMOSE,-3.616175889968872,-8.49730396270752
tsne,I3D,video7_1_person0,CMOSE,-36.581966400146484,10.757630348205566
tsne,I3D,video7_201_person0,CMOSE,-36.18564987182617,10.72675609588623
tsne,I3D,video7_201_person1,CMOSE,-21.707918167114258,-6.324445724487305
tsne,I3D,video7_201_person2,CMOSE,-24.172531127929688,-16.934329986572266
tsne,I3D,video7_204_person6,CMOSE,-26.644224166870117,-14.45422649383545
tsne,I3D,video7_204_person7,CMOSE,-26.410863876342773,-7.509505748748779
tsne,I3D,video7_21_person4,CMOSE,-41.7530403137207,22.976470947265625
tsne,I3D,video7_223_person10,CMOSE,-42.93960189819336,22.012163162231445
tsne,I3D,video7_22_person0,CMOSE,-26.248699188232422,-4.881031513214111
tsne,I3D,video7_236_person4,CMOSE,-43.09663391113281,22.531906127929688
tsne,I3D,video7_236_person6,CMOSE,-26.97791290283203,-14.14527702331543
tsne,I3D,video7_238_person7,CMOSE,-31.070968627929688,0.6494220495223999
tsne,I3D,video7_23_person1,CMOSE,-30.659006118774414,-15.809226036071777
tsne,I3D,video7_23_person5,CMOSE,-28.949739456176758,14.323451042175293
tsne,I3D,video7_242_person6,CMOSE,-26.308368682861328,-13.194784164428711
tsne,I3D,video7_243_person1,CMOSE,-21.436779022216797,-7.335331439971924
tsne,I3D,video7_245_person5,CMOSE,-29.415618896484375,15.388876914978027
tsne,I3D,video7_259_person10,CMOSE,-34.34437561035156,-11.881315231323242
tsne,I3D,video7_26_person4,CMOSE,-41.80470657348633,22.59256935119629
tsne,I3D,video7_277_person0,CMOSE,-36.77983093261719,11.07494831085205
tsne,I3D,video7_277_person5,CMOSE,-30.325103759765625,15.651432991027832
tsne,I3D,video7_279_person4,CMOSE,-43.3964729309082,21.33421516418457
tsne,I3D,video7_285_person4,CMOSE,-43.75605392456055,20.92387580871582
tsne,I3D,video7_291_person7,CMOSE,-28.60377311706543,-8.716475486755371
tsne,I3D,video7_31_person2,CMOSE,-22.98563003540039,-17.826326370239258
tsne,I3D,video7_35_person0,CMOSE,-37.646209716796875,11.24035930633545
tsne,I3D,video7_35_person1,CMOSE,-22.767955780029297,-0.24679557979106903
tsne,I3D,video7_35_person7,CMOSE,-31.077533721923828,0.49859365820884705
tsne,I3D,video7_3_person0,CMOSE,-37.423927307128906,10.302730560302734
tsne,I3D,video7_40_person1,CMOSE,-22.968202590942383,-0.5150055885314941
tsne,I3D,video7_41_person7,CMOSE,-26.603214263916016,-9.136408805847168
tsne,I3D,video7_44_person2,CMOSE,-23.338651657104492,-18.193222045898438
tsne,I3D,video7_45_person4,CMOSE,-2.5778048038482666,-8.463046073913574
tsne,I3D,video7_46_person7,CMOSE,-28.273649215698242,-9.115729331970215
tsne,I3D,video7_48_person0,CMOSE,-36.02426528930664,11.470149993896484
tsne,I3D,video7_53_person7,CMOSE,-28.197521209716797,-9.615968704223633
tsne,I3D,video7_57_person7,CMOSE,-27.195890426635742,-8.943155288696289
tsne,I3D,video7_66_person10,CMOSE,-3.0912387371063232,-9.263121604919434
tsne,I3D,video7_68_person4,CMOSE,-43.42530822753906,23.25432014465332
tsne,I3D,video7_71_person4,CMOSE,-41.47037124633789,21.236377716064453
tsne,I3D,video7_78_person5,CMOSE,-3.0912387371063232,-9.263121604919434
tsne,I3D,video7_7_person1,CMOSE,-23.402801513671875,0.03812941536307335
tsne,I3D,video7_83_person0,CMOSE,-34.479549407958984,-7.885677814483643
tsne,I3D,video7_83_person1,CMOSE,-23.456218719482422,0.44569480419158936
tsne,I3D,video7_85_person4,CMOSE,-42.903507232666016,22.936256408691406
tsne,I3D,video7_87_person4,CMOSE,-42.191497802734375,23.759525299072266
tsne,I3D,video7_8_person4,CMOSE,-42.85655975341797,23.50856590270996
tsne,I3D,video7_92_person1,CMOSE,-21.67888832092285,-6.022966384887695
tsne,I3D,video7_98_person7,CMOSE,-27.248836517333984,-8.836085319519043
tsne,OpenFace + I3D,first_quarter_0004_10s,private,24.18255043029785,4.838861465454102
tsne,OpenFace + I3D,first_quarter_0006_10s,private,30.713083267211914,8.862866401672363
tsne,OpenFace + I3D,first_quarter_0009_10s,private,29.849205017089844,-6.673974990844727
tsne,OpenFace + I3D,first_quarter_0010_10s,private,33.84980010986328,-21.008949279785156
tsne,OpenFace + I3D,first_quarter_0011_10s,private,22.360660552978516,5.51993465423584
tsne,OpenFace + I3D,first_quarter_0013_10s,private,18.024154663085938,12.50927734375
tsne,OpenFace + I3D,first_quarter_0014_10s,private,40.92100524902344,-15.964839935302734
tsne,OpenFace + I3D,first_quarter_0015_10s,private,41.257781982421875,-15.911592483520508
tsne,OpenFace + I3D,first_quarter_0016_10s,private,18.09783935546875,12.551769256591797
tsne,OpenFace + I3D,first_quarter_0018_10s,private,22.69926643371582,5.514855861663818
tsne,OpenFace + I3D,first_quarter_0019_10s,private,33.78466796875,-20.99119758605957
tsne,OpenFace + I3D,first_quarter_0020_10s,private,28.344192504882812,-6.4503960609436035
tsne,OpenFace + I3D,first_quarter_0025_10s,private,33.86436080932617,1.082589864730835
tsne,OpenFace + I3D,first_quarter_0027_10s,private,33.7281379699707,0.5192403197288513
tsne,OpenFace + I3D,first_quarter_0031_10s,private,25.839481353759766,13.491705894470215
tsne,OpenFace + I3D,first_quarter_0032_10s,private,13.47523021697998,-7.777996063232422
tsne,OpenFace + I3D,first_quarter_0038_10s,private,25.48750877380371,-7.931066989898682
tsne,OpenFace + I3D,first_quarter_0039_10s,private,51.83233642578125,-10.112543106079102
tsne,OpenFace + I3D,first_quarter_0041_10s,private,27.534788131713867,-17.838302612304688
tsne,OpenFace + I3D,first_quarter_0042_10s,private,21.185291290283203,16.594865798950195
tsne,OpenFace + I3D,first_quarter_0044_10s,private,21.02037811279297,16.460134506225586
tsne,OpenFace + I3D,first_quarter_0048_10s,private,24.767297744750977,13.567399024963379
tsne,OpenFace + I3D,first_quarter_0049_10s,private,12.935989379882812,-7.379751682281494
tsne,OpenFace + I3D,first_quarter_0058_10s,private,27.4171142578125,-16.621124267578125
tsne,OpenFace + I3D,first_quarter_0059_10s,private,24.627090454101562,14.553112030029297
tsne,OpenFace + I3D,first_quarter_0061_10s,private,26.917936325073242,17.022722244262695
tsne,OpenFace + I3D,first_quarter_0062_10s,private,28.03441047668457,-15.991222381591797
tsne,OpenFace + I3D,first_quarter_0072_10s,private,13.157370567321777,-8.213447570800781
tsne,OpenFace + I3D,first_quarter_0134_10s,private,23.897411346435547,3.0334742069244385
tsne,OpenFace + I3D,first_quarter_0135_10s,private,13.408867835998535,-10.241562843322754
tsne,OpenFace + I3D,first_quarter_0139_10s,private,18.630949020385742,-9.864973068237305
tsne,OpenFace + I3D,first_quarter_0143_10s,private,30.233625411987305,6.829388618469238
tsne,OpenFace + I3D,first_quarter_0148_10s,private,43.86487579345703,-15.445218086242676
tsne,OpenFace + I3D,first_quarter_0151_10s,private,51.76872634887695,-9.51060676574707
tsne,OpenFace + I3D,first_quarter_0152_10s,private,25.863506317138672,0.039267055690288544
tsne,OpenFace + I3D,first_quarter_0156_10s,private,13.168129920959473,-9.67707347869873
tsne,OpenFace + I3D,first_quarter_0157_10s,private,19.499664306640625,13.774809837341309
tsne,OpenFace + I3D,first_quarter_0163_10s,private,24.19975471496582,4.6516337394714355
tsne,OpenFace + I3D,first_quarter_0164_10s,private,13.069201469421387,-7.727783203125
tsne,OpenFace + I3D,first_quarter_0169_10s,private,18.539268493652344,8.474630355834961
tsne,OpenFace + I3D,first_quarter_0173_10s,private,42.0847282409668,-15.86564826965332
tsne,OpenFace + I3D,first_quarter_0179_10s,private,41.72076416015625,-13.633172988891602
tsne,OpenFace + I3D,first_quarter_0182_10s,private,19.05217933654785,10.324968338012695
tsne,OpenFace + I3D,first_quarter_0185_10s,private,27.903676986694336,6.281031131744385
tsne,OpenFace + I3D,first_quarter_0186_10s,private,13.179282188415527,-9.731446266174316
tsne,OpenFace + I3D,first_quarter_0187_10s,private,24.79804801940918,13.582067489624023
tsne,OpenFace + I3D,first_quarter_0193_10s,private,25.4672908782959,12.830923080444336
tsne,OpenFace + I3D,first_quarter_0194_10s,private,12.227924346923828,-8.0299711227417
tsne,OpenFace + I3D,first_quarter_0208_10s,private,24.822290420532227,16.470111846923828
tsne,OpenFace + I3D,first_quarter_0211_10s,private,22.260379791259766,1.9763965606689453
tsne,OpenFace + I3D,first_quarter_0213_10s,private,13.604823112487793,-25.794330596923828
tsne,OpenFace + I3D,first_quarter_0214_10s,private,14.498984336853027,-11.702051162719727
tsne,OpenFace + I3D,first_quarter_0217_10s,private,36.10322952270508,-14.16211223602295
tsne,OpenFace + I3D,first_quarter_0218_10s,private,28.80841827392578,-0.6857007741928101
tsne,OpenFace + I3D,first_quarter_0219_10s,private,26.07405662536621,-16.680891036987305
tsne,OpenFace + I3D,first_quarter_0222_10s,private,37.38810348510742,-19.94364356994629
tsne,OpenFace + I3D,first_quarter_0228_10s,private,20.84994125366211,15.711469650268555
tsne,OpenFace + I3D,first_quarter_0229_10s,private,26.711523056030273,-16.757938385009766
tsne,OpenFace + I3D,first_quarter_0230_10s,private,24.839738845825195,-0.527279257774353
tsne,OpenFace + I3D,first_quarter_0231_10s,private,37.55654525756836,-14.70168685913086
tsne,OpenFace + I3D,first_quarter_0235_10s,private,13.431696891784668,-25.99597930908203
tsne,OpenFace + I3D,first_quarter_0237_10s,private,17.801616668701172,1.5628727674484253
tsne,OpenFace + I3D,first_quarter_0238_10s,private,28.686391830444336,11.130894660949707
tsne,OpenFace + I3D,first_quarter_0244_10s,private,24.273189544677734,-7.936192512512207
tsne,OpenFace + I3D,first_quarter_0246_10s,private,13.597661972045898,-25.88610076904297
tsne,OpenFace + I3D,first_quarter_0247_10s,private,14.233810424804688,-11.73525333404541
tsne,OpenFace + I3D,first_quarter_0250_10s,private,35.13127899169922,-12.570574760437012
tsne,OpenFace + I3D,first_quarter_0252_10s,private,26.524707794189453,-15.535112380981445
tsne,OpenFace + I3D,first_quarter_0255_10s,private,35.807559967041016,-20.654865264892578
tsne,OpenFace + I3D,first_quarter_0259_10s,private,36.18403625488281,-20.36717987060547
tsne,OpenFace + I3D,first_quarter_0260_10s,private,20.21666717529297,15.07575511932373
tsne,OpenFace + I3D,first_quarter_0261_10s,private,27.56243896484375,-16.254417419433594
tsne,OpenFace + I3D,first_quarter_0263_10s,private,35.80382537841797,-15.18476676940918
tsne,OpenFace + I3D,fourth_quarter_0001_10s,private,29.294952392578125,2.211019992828369
tsne,OpenFace + I3D,fourth_quarter_0003_10s,private,4.8268208503723145,-23.52143096923828
tsne,OpenFace + I3D,fourth_quarter_0004_10s,private,31.442644119262695,14.772961616516113
tsne,OpenFace + I3D,fourth_quarter_0005_10s,private,38.46936798095703,6.573129653930664
tsne,OpenFace + I3D,fourth_quarter_0006_10s,private,15.310489654541016,7.068443775177002
tsne,OpenFace + I3D,fourth_quarter_0007_10s,private,26.05630874633789,-27.156896591186523
tsne,OpenFace + I3D,fourth_quarter_0009_10s,private,28.083871841430664,0.774878740310669
tsne,OpenFace + I3D,fourth_quarter_0010_10s,private,34.950416564941406,6.134152412414551
tsne,OpenFace + I3D,fourth_quarter_0011_10s,private,34.710838317871094,10.549293518066406
tsne,OpenFace + I3D,fourth_quarter_0013_10s,private,14.05610179901123,-23.02130699157715
tsne,OpenFace + I3D,fourth_quarter_0016_10s,private,14.138906478881836,-23.171241760253906
tsne,OpenFace + I3D,fourth_quarter_0019_10s,private,34.89566421508789,6.349905014038086
tsne,OpenFace + I3D,fourth_quarter_0020_10s,private,21.314708709716797,-5.002526760101318
tsne,OpenFace + I3D,fourth_quarter_0021_10s,private,31.28792381286621,0.5181482434272766
tsne,OpenFace + I3D,fourth_quarter_0022_10s,private,26.877124786376953,-26.624313354492188
tsne,OpenFace + I3D,fourth_quarter_0023_10s,private,14.780351638793945,7.405992031097412
tsne,OpenFace + I3D,fourth_quarter_0024_10s,private,38.689170837402344,7.602295875549316
tsne,OpenFace + I3D,fourth_quarter_0026_10s,private,3.609529733657837,-26.569028854370117
tsne,OpenFace + I3D,fourth_quarter_0028_10s,private,27.997570037841797,-0.7670061588287354
tsne,OpenFace + I3D,fourth_quarter_0030_10s,private,10.537001609802246,-28.43364715576172
tsne,OpenFace + I3D,fourth_quarter_0031_10s,private,30.995899200439453,14.842825889587402
tsne,OpenFace + I3D,fourth_quarter_0032_10s,private,38.74293518066406,6.598694801330566
tsne,OpenFace + I3D,fourth_quarter_0033_10s,private,16.140193939208984,6.289450645446777
tsne,OpenFace + I3D,fourth_quarter_0034_10s,private,26.515554428100586,-26.61243438720703
tsne,OpenFace + I3D,fourth_quarter_0035_10s,private,24.622621536254883,-25.969066619873047
tsne,OpenFace + I3D,fourth_quarter_0036_10s,private,24.233793258666992,-26.37970542907715
tsne,OpenFace + I3D,fourth_quarter_0038_10s,private,29.37104606628418,2.1426193714141846
tsne,OpenFace + I3D,fourth_quarter_0047_10s,private,6.123581409454346,-21.38100814819336
tsne,OpenFace + I3D,fourth_quarter_0048_10s,private,31.024229049682617,16.114347457885742
tsne,OpenFace + I3D,fourth_quarter_0050_10s,private,14.534161567687988,7.630618572235107
tsne,OpenFace + I3D,fourth_quarter_0051_10s,private,25.914901733398438,-26.464628219604492
tsne,OpenFace + I3D,fourth_quarter_0052_10s,private,52.72626495361328,-11.96572208404541
tsne,OpenFace + I3D,fourth_quarter_0053_10s,private,26.02839469909668,-0.02678803913295269
tsne,OpenFace + I3D,fourth_quarter_0065_10s,private,26.88633155822754,-1.0343718528747559
tsne,OpenFace + I3D,fourth_quarter_0066_10s,private,52.24984359741211,-11.920267105102539
tsne,OpenFace + I3D,fourth_quarter_0067_10s,private,51.836246490478516,-13.16482925415039
tsne,OpenFace + I3D,fourth_quarter_0068_10s,private,52.64300537109375,-13.066018104553223
tsne,OpenFace + I3D,fourth_quarter_0069_10s,private,51.86030960083008,-12.115334510803223
tsne,OpenFace + I3D,fourth_quarter_0070_10s,private,25.3386173248291,-26.479753494262695
tsne,OpenFace + I3D,fourth_quarter_0071_10s,private,16.278194427490234,6.238924503326416
tsne,OpenFace + I3D,fourth_quarter_0072_10s,private,38.0219612121582,7.204090118408203
tsne,OpenFace + I3D,fourth_quarter_0073_10s,private,4.312829494476318,-27.319568634033203
tsne,OpenFace + I3D,fourth_quarter_0074_10s,private,4.268710136413574,-28.187345504760742
tsne,OpenFace + I3D,fourth_quarter_0075_10s,private,4.102438449859619,-29.19181251525879
tsne,OpenFace + I3D,fourth_quarter_0076_10s,private,4.505506992340088,-28.937864303588867
tsne,OpenFace + I3D,fourth_quarter_0077_10s,private,3.6346423625946045,-28.057552337646484
tsne,OpenFace + I3D,fourth_quarter_0078_10s,private,3.4265389442443848,-28.798179626464844
tsne,OpenFace + I3D,fourth_quarter_0080_10s,private,8.053064346313477,-29.354248046875
tsne,OpenFace + I3D,fourth_quarter_0081_10s,private,5.769197940826416,-29.88724136352539
tsne,OpenFace + I3D,fourth_quarter_0082_10s,private,5.0719757080078125,-29.448030471801758
tsne,OpenFace + I3D,fourth_quarter_0083_10s,private,5.875011920928955,-28.432538986206055
tsne,OpenFace + I3D,fourth_quarter_0084_10s,private,5.466507911682129,-28.5426082611084
tsne,OpenFace + I3D,fourth_quarter_0085_10s,private,5.212621212005615,-27.956348419189453
tsne,OpenFace + I3D,fourth_quarter_0086_10s,private,1.337526798248291,-25.60968780517578
tsne,OpenFace + I3D,fourth_quarter_0087_10s,private,4.468350410461426,-27.644323348999023
tsne,OpenFace + I3D,fourth_quarter_0088_10s,private,8.65536117553711,-27.78860855102539
tsne,OpenFace + I3D,fourth_quarter_0089_10s,private,8.33271598815918,-28.815610885620117
tsne,OpenFace + I3D,fourth_quarter_0090_10s,private,4.924409866333008,-25.324588775634766
tsne,OpenFace + I3D,fourth_quarter_0091_10s,private,2.948927402496338,-24.16078758239746
tsne,OpenFace + I3D,fourth_quarter_0092_10s,private,6.233628749847412,-24.289752960205078
tsne,OpenFace + I3D,fourth_quarter_0093_10s,private,3.5992801189422607,-24.45631980895996
tsne,OpenFace + I3D,fourth_quarter_0094_10s,private,2.4481115341186523,-24.595062255859375
tsne,OpenFace + I3D,fourth_quarter_0095_10s,private,1.9188326597213745,-24.69051742553711
tsne,OpenFace + I3D,fourth_quarter_0096_10s,private,4.860229969024658,-22.805931091308594
tsne,OpenFace + I3D,fourth_quarter_0097_10s,private,1.8800715208053589,-25.1292667388916
tsne,OpenFace + I3D,fourth_quarter_0098_10s,private,5.388906478881836,-22.38770294189453
tsne,OpenFace + I3D,fourth_quarter_0101_10s,private,6.828772068023682,-23.702009201049805
tsne,OpenFace + I3D,fourth_quarter_0103_10s,private,4.1217360496521,-23.03232192993164
tsne,OpenFace + I3D,fourth_quarter_0104_10s,private,5.804082870483398,-24.070266723632812
tsne,OpenFace + I3D,fourth_quarter_0105_10s,private,6.865570545196533,-22.91476821899414
tsne,OpenFace + I3D,fourth_quarter_0106_10s,private,6.156666278839111,-28.972978591918945
tsne,OpenFace + I3D,fourth_quarter_0107_10s,private,9.368465423583984,-28.67122459411621
tsne,OpenFace + I3D,fourth_quarter_0109_10s,private,9.77392578125,-28.76167106628418
tsne,OpenFace + I3D,fourth_quarter_0110_10s,private,9.440641403198242,-27.886474609375
tsne,OpenFace + I3D,fourth_quarter_0111_10s,private,6.685900688171387,-21.816303253173828
tsne,OpenFace + I3D,fourth_quarter_0112_10s,private,6.901248931884766,-25.8947696685791
tsne,OpenFace + I3D,fourth_quarter_0113_10s,private,7.285371780395508,-21.6511173248291
tsne,OpenFace + I3D,fourth_quarter_0114_10s,private,10.104825973510742,-27.709909439086914
tsne,OpenFace + I3D,fourth_quarter_0115_10s,private,7.214227676391602,-27.872350692749023
tsne,OpenFace + I3D,fourth_quarter_0119_10s,private,6.700257301330566,-29.135469436645508
tsne,OpenFace + I3D,fourth_quarter_0120_10s,private,6.012311935424805,-27.448633193969727
tsne,OpenFace + I3D,fourth_quarter_0121_10s,private,5.484930992126465,-27.256397247314453
tsne,OpenFace + I3D,fourth_quarter_0122_10s,private,6.894903659820557,-26.587045669555664
tsne,OpenFace + I3D,fourth_quarter_0123_10s,private,7.650615215301514,-27.106992721557617
tsne,OpenFace + I3D,fourth_quarter_0124_10s,private,6.01592493057251,-26.525861740112305
tsne,OpenFace + I3D,fourth_quarter_0125_10s,private,8.809694290161133,-26.79291343688965
tsne,OpenFace + I3D,fourth_quarter_0126_10s,private,7.995621204376221,-26.350290298461914
tsne,OpenFace + I3D,fourth_quarter_0127_10s,private,5.731066703796387,-26.190587997436523
tsne,OpenFace + I3D,fourth_quarter_0128_10s,private,7.610639572143555,-22.324462890625
tsne,OpenFace + I3D,fourth_quarter_0129_10s,private,6.924650192260742,-27.208927154541016
tsne,OpenFace + I3D,fourth_quarter_0130_10s,private,8.319233894348145,-22.876100540161133
tsne,OpenFace + I3D,fourth_quarter_0133_10s,private,8.02096176147461,-23.673381805419922
tsne,OpenFace + I3D,fourth_quarter_0136_10s,private,15.25366497039795,7.232887268066406
tsne,OpenFace + I3D,fourth_quarter_0137_10s,private,27.030214309692383,-25.8066349029541
tsne,OpenFace + I3D,fourth_quarter_0138_10s,private,32.85573959350586,-19.604736328125
tsne,OpenFace + I3D,fourth_quarter_0139_10s,private,29.101194381713867,-5.426120281219482
tsne,OpenFace + I3D,fourth_quarter_0152_10s,private,27.411853790283203,-6.805081367492676
tsne,OpenFace + I3D,fourth_quarter_0153_10s,private,32.634254455566406,-17.895456314086914
tsne,OpenFace + I3D,fourth_quarter_0154_10s,private,26.306352615356445,-25.357654571533203
tsne,OpenFace + I3D,fourth_quarter_0158_10s,private,9.218427658081055,-27.21915626525879
tsne,OpenFace + I3D,fourth_quarter_0160_10s,private,33.12052917480469,-0.5252042412757874
tsne,OpenFace + I3D,fourth_quarter_0163_10s,private,31.74241065979004,15.974260330200195
